,latitude,longitude,address,address2,city,state,country,zip,id,contact_number,email_id,gym_name
2331,-33.6963,151.03223,Unit 5 & 6 286-288 New Line Road,,Dural,New South Wales,AU,2158,AU-1149,02 9651 3554,dural@anytimefitness.com.au,Dural
2332,34.70931,135.54526,城東区成育2-5-16,,大阪市,大阪府,JP,〒536-0007,JP-1159,06-6167-4007,afsekimeseiiku200_info@anytimefitness.jp,大阪市 (関目成育店)
2333,34.47259,-114.34193,62 S Lk Havasu Ave,,Lake Havasu City,Arizona,US,86403,1077,(928) 302-3883,LakeHavasuCityAZ@anytimefitness.com,Lake Havasu City
2334,29.235001,-97.96323,404 W Main St,,Stockdale,Texas,US,78160,4772,830-996-1006,StockdaleTX@anytimefitness.com,Stockdale
2335,45.50207,9.26594,Centro Direzionale Milano 2,,Segrate,Milano,IT,20090,IT-0051,3297845916,segrate@anytimefitness.it,Segrate (Milano 2)
2336,34.7431,135.43684,下坂部3-9-10 2F,,尼崎市,兵庫県,JP,〒661-0975,JP-1307,06-6415-9140,af_ashimosakabe302_info@anytimefitness.jp,尼崎市 (尼崎下坂部店)
2337,38.96541,-0.18332,"Pso de Les Germanies, 23",,Gandía,Valencia,ES,46702,SP-0008,682689885,gandia@anytimefitness.es,Gandia (Valencia)
2338,40.06727,-86.47499,2310 N Lebanon St,,Lebanon,Indiana,US,46052,1289,(765) 485-2348,LebanonIN@anytimefitness.com,Lebanon
2339,26.91287,75.75271,"Plot no. 328 & 329, Main Queens Road,",,Jaipur,Rajasthan,IN,302201,IN-1061,+919783455123,vaishali.jaipur@anytimefiness.in,"Jaipur, Vaishali Nagar"
2340,35.79734,139.46014,宮本町2-22-32 2F,,所沢市,埼玉県,JP,〒359-1143,JP-1578,04-2968-6474,af_kokukoen571_info@anytimefitness.jp,所沢市 (航空公園店)
2341,51.99212,4.45729,Westpolderstraat 1,,Berkel en Rodenrijs,Zuid-Holland,NL,2652 KW,NL-1068,+31 (0)10 254 00 11,berkel@anytimefitness.nl,Berkel en Rodenrijs
2342,51.55856,0.24991,55/57 Station Road,,Upminster,Greater London,GB,RM14 2SU,UK-0469,01708 303101,upminster@anytimefitness.co.uk,Upminster
2343,45.41605,-72.75806,975 Rue Principale,,Granby,Quebec,CA,J2G 2Z5,9900077,450 777 5555,granby@anytimefitness.quebec,Granby
2344,35.16067,137.00703,名東区陸前町24番地 レヴィスタ名東 1F,,名古屋市,愛知県,JP,〒465-0057,JP-2926,052-734-9707,af_meitorikumae1137_info@anytimefitness.jp,名古屋市 (名古屋名東陸前店)
2345,38.3386044,-85.46892973,6400 Crestwood Station,,Crestwood,Kentucky,US,40014,4903,502-912-9348,CrestwoodKY@anytimefitness.com,Crestwood
2346,35.81308,-86.4446,2395 New Salem Hwy,,Murfreesboro,Tennessee,US,37128,1744,(615) 893-9464,MurfreesboroTN@anytimefitness.com,Murfreesboro
2347,44.7458,-93.35001,14233 O'Connell Ct.,,Savage,Minnesota,US,55378,1591,(952) 226-2004,Savage@anytimefitness.com,Savage
2348,35.04464,-81.98135,3621 Boiling Springs Rd.,,Boiling Springs,South Carolina,US,29316,1542,(864) 599-6868,BoilingSpringsSC@anytimefitness.com,Boiling Springs
2349,30.177782,-96.914709,2400 E Austin St,,Giddings,Texas,US,78942,3047,(979) 542-1641,GiddingsTX@anytimefitness.com,Giddings
2350,-32.06706,115.93157,"Unit 5B, 5 Hughes Street",,Canning Vale,Western Australia,AU,6155,AU-1153,08 6253 8446,canningvale@anytimefitness.com.au,Canning Vale
2351,35.00163,135.73016,右京区西院北矢掛町41-2,,京都市,京都府,JP,〒615-0026,JP-1233,075-874-6545,af_saiin225_info@anytimefitness.jp,京都市 (西院店)
2352,37.05549,-93.29489,833 N Main St,,Nixa,Missouri,US,65714,903,(417) 724-8990,NixaMO@anytimefitness.com,Nixa
2353,-33.85508,151.15792,71 Victoria Road,,Drummoyne,New South Wales,AU,2047,AU-1286,02 9181 5222,drummoyne@anytimefitness.com.au,Drummoyne
2354,22.13062,-101.02243,Av. Sierra Leona #360,,San Luis Potosí,San Luis Potosi,MX,78214,MX-1061,4447686231,alttusslp@anytimefitness.com.mx,San Luis Potosí (Plaza Alttus)
2355,37.86217,139.01835,西区善久字川中697-1 1F,,新潟市,新潟県,JP,〒950-1102,JP-1628,025-378-2951,af_niigatakurosaki617_info@anytimefitness.jp,新潟市 (新潟黒埼店)
2356,41.57998,1.61819,"Carrer del Clos, 47",,Igualada Barcelona,Catalonia,ES,08700,SP-0090,689908188,igualada@anytimefitness.es,Igualada (Barcelona)
2357,34.46934,-117.35479,12044 Dunia Rd.,,Victorville,California,US,92392,1011,(760) 947-8900,VictorvilleCA2@anytimefitness.com,Victorville (Dunia Rd)
2358,30.20147,-90.91973,3228 S Burnside Ave,,Gonzales,Louisiana,US,70737,1347,(225) 647-7750,GonzalesLA@anytimefitness.com,Gonzales
2359,27.76437,-80.51008,9360 90th Ave,,Sebastian,Florida,US,32958,1457,(772) 589-4486,SebastianFL@anytimefitness.com,Sebastian
2360,38.76446,-76.90141,9130 Piscataway Rd,,Clinton,Maryland,US,20735,463,(301) 868-4560,Clinton.MD@anytimefitness.com,Clinton
2361,43.31893,-73.57004,3736 Burgoyne Ave.,,Hudson Falls,New York,US,12839,1778,(518) 636-5410,HudsonFallsNY@anytimefitness.com,Hudson Falls
2362,49.714434,-124.972273,#2110 2525 Mission Rd,,Courtenay,British Columbia,CA,V9N 0H1,4918,(250) 204-6808,CourtenayBC@anytimefitness.ca,Courtenay
2363,28.63873,77.29269,"C -53,Vikas Marg, 2nd & 3rd Floor",,New Delhi,Delhi,IN,110092,IN-1021,+919870488618,preetvihar.delhi@anytimefitness.in,"New Delhi, Preet Vihar"
2364,40.622214,-111.871306,785 E Fort Union Blvd,,Midvale,Utah,US,84047,4426,(801) 559-7373,MidvaleUT@anytimefitness.com,Midvale
2365,52.00352,4.16072,Graaf Willem 2 straat 25,,'s-Gravenzande,Zuid-Holland,NL,6135 KD,NL-1252,06 86 87 69 39,gravenzande@anytimefitness.nl,'s-Gravenzande
2366,42.963329,-81.220072,220 Adelaide St S,,London,Ontario,CA,N5Z 3L1,4574,519 204 9247,LondonON@anytimefitness.ca,London
2367,22.75042,75.89814,"Unit no-415, 4th floor, Benchmark Business Park",,Indore,Madhya Pradesh,IN,452010,IN-1074,+919981037317,vijaynagar.indore@anytimefitness.in,"Indore, Vijay Nagar"
2368,38.76553,-77.15289,7009 Manchester Blvd,,Alexandria,Virginia,US,22310,1123,(703) 822-9950,AlexandriaVA3@anytimefitness.com,Alexandria (Manchester)
2369,33.04303,-116.86649,850 Main St,,Ramona,California,US,92065,3967,760-315-4040,RamonaCA@anytimefitness.com,Ramona
2370,1.32356,103.81083,"559 Bukit Timah Rd, #B1-01 King’s Arcade",,Singapore,Central Singapore,SG,269695,SG-0138,88550506,BukitTimahCentral@anytimefitness.sg,Bukit Timah Central
2371,43.79991,143.8814,本町4-2-15 1F,,北見市,北海道,JP,〒090-0818,JP-2636,0157-57-1292,af_kitami872_info@anytimefitness.jp,北見市 (北見店)
2372,35.65451,139.74355,三田1-3-31　フォーキャスト三田 1F,,港区,東京都,JP,〒108-0073,JP-1006,03-5419-1294,afmita06_info@anytimefitness.jp,港区 (三田店)
2373,35.64457,139.69794,上目黒3-8-5 中目黒サンライズビル 2F,,目黒区,東京都,JP,〒153-0051,JP-2748,03-5724-3516,af_nakameguro983_info@anytimefitness.jp,目黒区 (中目黒店)
2374,1.31844,103.91126,"18 Jalan Masjid #01-04 , #B1-06 Kembangan, Singapore 418944",,Kembangan,South East,SG,418944,SG-0055,+65 8127 9885,kembangan@anytimefitness.sg,Kembangan
2375,35.41305,136.79793,野一色4-1-5 2F,,岐阜市,岐阜県,JP,〒500-8226,JP-1526,058-216-0428,af_gifunagamori512_info@anytimefitness.jp,岐阜市 (岐阜長森店)
2376,,,,,TBD,Veracruz,MX,TBD,MX-1197,,,TBD
2377,32.14466,-95.31514,151 Hwy 69 N,,Bullard,Texas,US,75757,1793,(903) 894-8178,BullardTX@anytimefitness.com,Bullard
2378,35.70075,139.70772,大久保1-3-15　アクロス東新宿 2F,,新宿区,東京都,JP,〒169-0072,JP-1032,03-5155-2332,afeastshinjuku28_info@anytimefitness.jp,新宿区 (東新宿店)
2379,52.65529,4.75745,Europaplein 62-63,,Alkmaar,Noord-Holland,NL,1825 TL,NL-1169,+31 72 30 30 206,alkmaar-demare@anytimefitness.nl,Alkmaar
2380,41.14527,-96.06532,11336 S 96th St,,Papillion,Nebraska,US,68046,1239,(402) 504-9555,PapillionNE@anytimefitness.com,Papillion
2381,36.80493,-76.72763,11403 Windsor Blvd,,Windsor,Virginia,US,23487,3822,(757) 870-2737,WindsorVA@anytimefitness.com,Windsor
2382,-37.67379,145.16007,75-77 Main Hurstbridge Road,,Diamond Creek,Victoria,AU,3089,AU-1306,0439 658 551,diamondcreek@anytimefitness.com.au,Diamond Creek
2383,50.76874,0.28791,22-24 Langney Road,,Eastbourne,South East,GB,BN21 3EU,UK-0067,01323 700720,eastbourne@anytimefitness.co.uk,Eastbourne
2384,42.199259,-87.858831,2585 Waukegan Rd,,Bannockburn,Illinois,US,60015,5071,847-282-0909,BannockburnIL@anytimefitness.com,Bannockburn
2385,28.23954,-82.36373,27325 Wesley Chapel Blvd,,Wesley Chapel,Florida,US,33543,2964,(813) 994-1912,WesleyChapelFL@anytimefitness.com,Wesley Chapel (Wesley Chapel Blvd.)
2386,19.4352,-99.18433,"Avenida Homero 206 E-1, Chapultepec Morales, Polanco V Sección",,Ciudad de México,Ciudad de Mexico,MX,11550,MX-1138,,polanco.cdmx@anytimefitness.com.mx,Ciudad de México (Polanco)
2387,1.30153,103.83634,"8 Grange Road, Singapore 239695",,Singapore,Central Singapore,SG,,SG-0190,,CineleisureOrchard@anytimefitness.sg,Cineleisure Orchard
2388,-34.78323,138.70881,307 The Golden Way,,Golden Grove,South Australia,AU,5125,AU-1159,08 8251 5938,goldengrove@anytimefitness.com.au,Golden Grove
2389,35.00338,-80.69923,5941 Weddington Rd,,Wesley Chapel,North Carolina,US,28104,2592,(704) 821-0885,WesleyChapelNC@anytimefitness.com,Wesley Chapel
2390,52.13865,5.02718,Safariweg 38,,Maarssen,Utrecht,NL,3605 MA,NL-1143,+31 (0)34 67 45 132,maarssen@anytimefitness.nl,Maarssen
2391,43.7253,-87.73321,2701 S. Business Dr,,Sheboygan,Wisconsin,US,53081,254,(920) 457-1700,Sheboygan@anytimefitness.com,Sheboygan
2392,-33.7314,151.15731,"Shop G1 G2, St Ives Shopping Village,",,St Ives,New South Wales,AU,2075,AU-1512,0406 406 083,stives@anytimefitness.com.au,St Ives
2393,-27.49417,152.97701,240 Moggill Road,,Indooroopilly,Queensland,AU,4068,AU-1581,0481258469,indooroopilly@anytimefitness.com.au,Indooroopilly
2394,1.43116,103.77412,BLK 303 WOODLANDS STREET 31 #01-159/161 SINGAPORE 730303,,Singapore,North West,SG,730303,SG-0066,,MarsilingMRT@anytimefitness.sg,Marsiling MRT
2395,33.11438,-94.18164,108 N Loop 59,,Atlanta,Texas,US,75551,2209,(903) 796-5438,AtlantaTX@anytimefitness.com,Atlanta
2396,28.5355,77.39102,"1st,2nd & 3rd Floor",,Noida,Uttar Pradesh,IN,201301,IN-1185,"+917042428122, 7042113122",122.noida@anytimefitness.in,Noida
2397,-27.46967,153.00616,22 - 36 Railway Terrace,,Milton,Queensland,AU,4064,AU-1435,0428 576 971,milton@anytimefitness.com.au,Milton
2398,34.68191,135.53482,城東区森之宮1-6-111 NLC森の宮ビル 1F,,大阪市,大阪府,JP,〒536-0025,JP-2879,06-6167-5673,af_morinomiya1090_info@anytimefitness.jp,大阪市 (森之宮店)
2399,22.98912,120.20894,"台南市中西區府前路一段88號1,2樓及B1",,Tainan,臺南市,TW,,TW-0009,06-2236038,Tainan.Uni@anytimefitness.tw,台南大學店 Tainan University (Tainan)
2400,35.73709,139.63772,貫井1-2-1,,練馬区,東京都,JP,〒176-0021,JP-3070,,af_nakamurabashiekimae1305_info@anytimefitness.jp,練馬区 (中村橋駅前)
2401,14.65524,120.98462,"418 B SM Grand Central Rizal Ave Ext, East Grace Park",,SM City Grand Central,Metro Manila,PH,,PH-0183,,SMCityGrandCentral@anytimefitness.ph,SM City Grand Central
2402,35.90967,139.79619,東大沢4－27－11,,越谷市,埼玉県,JP,〒343-0022,JP-2766,048-940-2718,af_koshihanata1000_info@anytimefitness.jp,越谷市 (越谷花田店)
2403,41.65456,-88.00134,1232 State St,,Lemont,Illinois,US,60439,3921,(630) 312-0331,LemontIL@anytimefitness.com,Lemont
2404,34.68896,136.51326,藤方1字茨ク子1606、1607,,津市,三重県,JP,〒514-0815,JP-3071,,af_tsufujikata1306_info@anytimefitness.jp,津市 (津藤方)
2405,34.006544,-118.4123999,4130 Sepulveda Blvd,,Culver City,California,US,90230,2542,(424) 672-3488,CulverCityCA@anytimefitness.com,Culver City
2406,35.79526,139.79251,竹ノ塚6-14-6,,足立区,東京都,JP,〒121-0813,JP-3069,,af_takenotsuka1304_info@anytimefitness.jp,足立区 (竹の塚)
2407,28.70649,77.13647,"Building No 4, BD Block, Pitampura",,New Delhi,Delhi,IN,110034,IN-1025,+919871718375,bdpitampura.delhi@anytimefitness.in,"New Delhi, Pitampura"
2408,39.62764,-119.91782,202 Silver Lake Rd,,Reno,Nevada,US,89508,3512,(775) 677-2900,RenoNV4@anytimefitness.com,Reno
2409,-27.46715,153.02783,300 Queen Street,,Brisbane,Queensland,AU,4000,AU-1166,0421 666 711,brisbane@anytimefitness.com.au,Brisbane
2410,-23.85496,151.24884,"Shop 47-48, Gladstone Central Shopping Centre",,Gladstone,Queensland,AU,4680,AU-1074,07 4976 9130,gladstone@anytimefitness.com.au,Gladstone
2411,36.06207,139.51547,東1-1-30 1F,,鴻巣市,埼玉県,JP,〒365-0039,JP-2693,048-579-5263,af_konosu929_info@anytimefitness.jp,鴻巣市 (鴻巣店)
2412,28.63434,77.21916,"B 37 and 38 ,1st Floor Connaught Place",,New Delhi,Delhi,IN,110001,IN-1043,+919641111188,cp.delhi@anytimefitness.in,"New Delhi, Connaught Place"
2413,32.80962,-98.08536,140 Garrett Morris Pkwy,,Mineral Wells,Texas,US,76067,1299,(940) 328-0400,MineralWellsTX@anytimefitness.com,Mineral Wells
2414,50.4431,-3.56433,188-190 Torquay Road,,Paignton,South West,GB,TQ3 2AL,UK-0356,01803 500247,paignton@anytimefitness.co.uk,Paignton
2415,42.83445,-88.75043,1139 W. Main St,,Whitewater,Wisconsin,US,53190,1925,(262) 472-0888,WhitewaterWI@anytimefitness.com,Whitewater
2416,39.47339,-87.36041,101 S Fruitridge Ave,,Terre Haute,Indiana,US,47803,2040,(812) 235-8463,TerreHauteIN@anytimefitness.com,Terre Haute (S Fruitridge)
2417,35.76597,139.84895,亀有3-29-1,,葛飾区,東京都,JP,〒125-0061,JP-3037,03-6662-6071,af_kameari1247_info@anytimefitness.jp,亀有店 (葛飾区)
2418,44.91792,-93.21618,4725 Hiawatha Ave,,Minneapolis,Minnesota,US,55406,4289,(612) 444-7464,MinneapolisMN4@anytimefitness.com,Minneapolis (Minnehaha Falls)
2419,-36.96265,174.89536,54 Ormiston Road,,"Ormiston, Auckland",Auckland,NZ,2019,NZ-1070,022 807 5777,ormiston@anytimefitness.co.nz,"Ormiston, Auckland"
2420,45.41392,11.87995,"Via Diego Valeri, 1",,Padova,Padova,IT,35131,IT-0077,3519610454,padova@anytimefitness.it,Padova
2421,28.14294,-82.75684,402 S Pinellas Ave,,Tarpon Springs,Florida,US,34689,1231,(727) 943-0400,TarponSpringsFL@anytimefitness.com,Tarpon Springs
2422,42.618986,-82.532515,1099 Saint Claire River Dr,,Algonac,Michigan,US,48001,4783,(810) 512-4224,AlgonacMI@anytimefitness.com,Algonac
2423,53.640232,-113.442796,66 St NW & 178 Ave NW,,Edmonton,Alberta,CA,T5E 5S7,5409,,EdmontonAB11@anytimefitness.ca,Edmonton
2424,48.65034,-123.40613,2245 James White Boul. Unit 101,,Sidney,British Columbia,CA,V8L 1Z5,4695,(250) 655-9598,SidneyBC@anytimefitness.ca,Sidney
2425,37.35885,-77.41626,12324 Bermuda Crossroad Ln.,,Chester,Virginia,US,23831,1648,(804) 768-6000,ChesterVA@anytimefitness.com,Chester
2426,53.06542,5.51203,De Ward 10,,Bolsward,Friesland,NL,8701 MB,NL-1058,+31 515 573 745,bolsward@anytimefitness.nl,Bolsward
2427,-34.22845,150.68383,Wilton Plaza Shop 14/ 1 Greenbridge Dr,,Wilton,New South Wales,AU,2571,AU-1740,02 4604 5460,wilton@anytimefitness.com.au,Wilton
2428,-37.74431,144.90897,23 Keilor Road,,Essendon,Victoria,AU,3040,AU-1257,0417972439,essendon@anytimefitness.com.au,Essendon
2429,33.09562,-98.59037,1104 Hwy 16  S,,Graham,Texas,US,76450,2711,(940) 549-3800,GrahamTX@anytimefitness.com,Graham
2430,35.4833,139.52862,旭区今宿西町441-2 1F,,横浜市,神奈川県,JP,〒241-0031,JP-2645,045-459-9616,af_yokoimajuku881_info@anytimefitness.jp,横浜市 (横浜今宿店)
2431,14.87442,120.79701,"Level 4 Vista Mall Malolos McArthur Highway, Brgy. Longos",,Malolos,Bulacan,PH,,PH-0097,,Malolos@anytimefitness.ph,Vista Mall Malolos
2432,-37.70398,144.91597,824A Pascoe Vale Road,,Glenroy,Victoria,AU,3046,AU-1188,03 9116 6150,glenroy@anytimefitness.com.au,Glenroy
2433,40.166083,-83.019191,8601 Columbus Pike,,Lewis Center,Ohio,US,43035,5291,740.201.1055,LewisCenterOH@anytimefitness.com,Lewis Center
2434,36.57537,139.89022,上大曽町371-1 1-2F,,宇都宮市,栃木県,JP,〒320-0013,JP-1510,028-666-0513,af_utozo502_info@anytimefitness.jp,宇都宮市 (宇都宮大曽店)
2435,-33.83554,151.08811,"2/5 Rider Boulevard, Rhodes",,Rhodes,New South Wales,AU,2138,AU-1452,+61 477 258 713,rhodes@anytimefitness.com.au,Rhodes
2436,45.10516,7.6714,"Corso Grosseto, 178",,Torino,Torino,IT,10148,IT-0039,3533750248,torinogrosseto@anytimefitness.it,Torino (Grosseto)
2437,36.849276,-81.509401,118 Atkins Farm Lane,,Marion,Virginia,US,24354,4871,276-378-7676,MarionVA@anytimefitness.com,Marion
2438,51.94106,6.47832,Guldenweg 1a,,Varsseveld,Gelderland,NL,7051 HT,NL-1186,+31 315 820 200,varsseveld@anytimefitness.nl,Varsseveld
2439,45.432887,-76.35338,Main St & Avenue Evelyn,,Arnprior,Ontario,CA,K1S,3851,,ArnpriorON@anytimefitness.ca,Arnprior
2440,48.21002,-101.29827,305 20th Ave. SW.,,Minot,North Dakota,US,58701,200,(701) 852-3333,Minot@anytimefitness.com,Minot (20th Ave SW)
2441,10.31782,123.89439,"Capitol Square, N. Escario Street",,Cebu,Cebu,PH,6000,PH-0012,032-261-5658,Escario@anytimefitness.ph,Escario
2442,-37.85889,144.97989,2/161 Fitzroy Street,,St Kilda,Victoria,AU,3182,AU-1177,03 9534 2469,stkilda@anytimefitness.com.au,St Kilda
2443,40.6877262,-80.054557,720 Adams Shoppes RT 228,,Mars,Pennsylvania,US,16046,4455,(724) 553-5851,MarsPA@anytimefitness.com,Mars
2444,42.46221,-83.83249,9500 Chilson Cir,,Pinckney,Michigan,US,48169,1018,(810) 231-9550,HamburgMI@anytimefitness.com,"Pinckney (Hamburg, MI)"
2445,52.19975,-1.71429,Unit 4,,Stratford-upon-Avon,West Midlands,GB,CV37 0BT,UK-0273,01789 532 247,stratford-upon-avon@anytimefitness.co.uk,Stratford-upon-Avon
2446,-33.86406,151.17061,91-95 Victoria Road,,Rozelle,New South Wales,AU,2039,AU-1111,02 9555 9196,balmain@anytimefitness.com.au,Balmain
2447,14.65479,120.5334,"2F, Unit 2-105-106, Bataan Provincial Hwy",,Balanga,Bataan,PH,,PH-0163,,VistaMallBataan@anytimefitness.ph,Vista Mall Bataan
2448,40.898666,-74.112352,430 Market St,,Elmwood Park,New Jersey,US,07407,4817,201-565-3469,ElmwoodParkNJ@anytimefitness.com,Elmwood Park
2449,31.31603,75.58107,"2nd and 3rd Floor , 461, MKC Mall",,Jalandhar,Punjab,IN,144004,IN-1120,"+919876740500, +919876730500",newjawaharnagar.jalandhar@anytimefitness.in,"Jalandhar, New Jawahar Nagar, Punjab"
2450,40.42188,-104.75975,4855 W 10th St,,Greeley,Colorado,US,80634,2126,(970) 352-3640,GreeleyCO@anytimefitness.com,Greeley
2451,29.796094,-82.502429,15202 NW 147th Dr,,Alachua,Florida,US,32615,3319,(386) 518-5277,AlachuaFL@anytimefitness.com,Alachua
2452,43.3878,-87.90828,155 Sweetwater Blvd,,Port Washington,Wisconsin,US,53074,662,(262) 536-4524,PortWashWI@anytimefitness.com,Port Washington
2453,51.52604,-0.13515,210 Euston Road,,London (Euston),Greater London,GB,NW1 2DA,UK-0193,0203 089 3444,euston@anytimefitness.co.uk,London (Euston)
2454,42.471794,-82.905047,24040 Harper Ave,,St. Clair Shores,Michigan,US,48080,4860,(586) 777-1200,StClairShoresMI2@anytimefitness.com,St. Clair Shores (Harper & 9 Mile)
2455,22.58933,88.41115,"Prangan, 2nd Floor, DD - 7",,Kolkata,West Bengal,IN,700064,IN-1078,+918336977572,saltlake1.kolkata@anytimefitness.in,"Kolkata, Salt Lake, West Bengal"
2456,-28.86851,153.55831,92 Tamar St,,Ballina,New South Wales,AU,2478,AU-1339,0424 805 579,ballina@anytimefitness.com.au,Ballina
2457,39.45512,-77.44837,2405 Whittier Dr,,Frederick,Maryland,US,21702,3871,(301) 668-2348,FrederickMD2@anytimefitness.com,Frederick (Whittier Lakefront)
2458,34.28776,-83.84246,1500 Browns Rdg Rd,,Gainesville,Georgia,US,30501,2688,(770) 535-0424,GainesvilleGA@anytimefitness.com,Gainesville
2459,22.30665,114.25624,"Shop 204, Park Central, Tseung Kwan O 將軍澳中心 204 號舖",,Hong Kong,NEW TERRITORIES,HK,,HK-0039,+852 6121 8103,TseungKwanO@anytimefitness.hk,Tseung Kwan O
2460,-37.70386,145.10367,"Shop L05-001, Greensborough Plaza Shopping Centre",,Greensborough,Victoria,AU,3088,AU-1357,03 9435 0010,greensborough@anytimefitness.com.au,Greensborough
2461,34.60948,135.53804,東住吉区湯里5-20-14 1-2F,,大阪市,大阪府,JP,〒546-0013,JP-1616,06-6718-4603,af_higashisumiyoshi606_info@anytimefitness.jp,大阪市 (東住吉店)
2462,41.6786,-86.8998,264 Dunes Plaza,,Michigan City,Indiana,US,46360,2382,(219) 878-8400,MichiganCityIN@anytimefitness.com,Michigan City
2463,36.29955,139.80891,東城南1-1-1 2F,,小山市,栃木県,JP,〒323-0829,JP-1376,0285-37-6767,af_oyama368_info@anytimefitness.jp,小山市 (小山店)
2464,1.32712,103.8459,"520 Balestier Rd, #03-01 to 04",,Singapore,Central Singapore,SG,329853,SG-0132,+65 8157 8984,VIIOBALESTIER@anytimefitness.sg,VIIO @ BALESTIER
2465,47.67321688,-116.7698,1116 Sherman Ave,,Coeur d’Alene,Idaho,US,83814,3910,(208) 292-4911,DowntownCDA@anytimefitness.com,Coeur d’Alene (Sherman Ave)
2466,44.847153,-93.772325,724 Vista Blvd,,Waconia,Minnesota,US,55387,4989,(952) 230-1155,WaconiaMN@anytimefitness.com,Waconia
2467,41.4339,-74.03853,29 Quaker Rd,,Cornwall,New York,US,12518,2870,(845) 237-7016,CornwallNY@anytimefitness.com,Cornwall
2468,35.56826,139.72404,大森西6-11-17　 2F,,大田区,東京都,JP,〒143-0015,JP-1147,03-6436-8565,afplum138_info@anytimefitness.jp,大田区 (梅屋敷店)
2469,41.48788,-93.67492,1101 Chatham Ave,,Norwalk,Iowa,US,50211,140,(515) 953-0004,Norwalk@anytimefitness.com,Norwalk
2470,35.63495,139.50157,百村1624-3,,稲城市,東京都,JP,〒206-0804,JP-1262,042-379-9586,af_inagi252_info@anytimefitness.jp,稲城市 (稲城店)
2471,,,,,TBD,Jalisco,MX,TBD,MX-1188,,,TBD
2472,35.66519,139.37013,高倉町48-8 プレジャーガーデン豊田一番館 1-2F,,八王子市,東京都,JP,〒192-0033,JP-2871,042-649-5062,af_takakura1082_info@anytimefitness.jp,八王子市 (八王子高倉店)
2473,34.62317,135.49289,住之江区粉浜1-1-32　キリンドプラザ帝塚山 3F,,大阪市,大阪府,JP,〒559-0001,JP-1118,06-6654-6851,aftedukayama84_info@anytimefitness.jp,大阪市 (帝塚山店)
2474,46.50619,-94.29566,24400 Smiley Rd N,,Nisswa,Minnesota,US,56468,961,(218) 961-1111,NisswaMN@anytimefitness.com,Nisswa
2475,41.53212,2.44237,Ronda Barceló 88,,Mataró,Catalonia,ES,08302,SP-0106,,,Mataró
2476,26.89985,75.83468,"1st Floor, UBD Business Avenue",,Jaipur,Rajasthan,IN,302004,IN-1053,+918058051686,rajapark.jaipur@anytimefitness.in,"Jaipur, Raja Park"
2477,35.50803,139.44559,中央林間4-14-25 B1F,,大和市,神奈川県,JP,〒242-0007,JP-1406,046-259-9861,af_churin395_info@anytimefitness.jp,大和市 (中央林間店)
2478,33.87957,130.86822,小倉北区金田1-2-6 2F,,北九州市,福岡県,JP,〒803-0816,JP-2635,093-482-3021,af_kokurakanada871_info@anytimefitness.jp,北九州市 (小倉金田店)
2479,,,,,TBD,Chiapas,MX,TBD,MX-1189,,,TBD
2480,36.07188,140.09304,松代1-7-10 1F,,つくば市,茨城県,JP,〒305-0035,JP-2791,029-875-3127,af_matsushiro1023_info@anytimefitness.jp,つくば市 (つくば松代店)
2481,14.64634,121.05963,"99 Maginhawa, St, Teacher's Village East",,Quezon City,Metro Manila,PH,,PH-0032,0917 8280247,AFMaginhawa@anytimefitness.ph,Maginhawa
2482,41.61742,-87.03725,757 Indian Boundary Rd,,Chesterton,Indiana,US,46304,3346,(219) 765-0382,ChestertonIN@anytimefitness.com,Chesterton
2483,-33.01117,151.59313,"Shop 3, 2 James Street",,Toronto,New South Wales,AU,2283,AU-1244,02 4950 5332,toronto@anytimefitness.com.au,Toronto
2484,,,,,TBD,Chiapas,MX,TBD,MX-1190,,,TBD
2485,35.43753,139.61482,南区南太田1-27-19　MK南太田 2F,,横浜市,神奈川県,JP,〒232-0006,JP-1173,045-315-5727,afminamiota167_info@anytimefitness.jp,横浜市 (南太田店)
2486,35.91304,139.95661,小青田3-2ｰ8 1F,,柏市,千葉県,JP,〒277-0803,JP-1547,04-7192-6527,af_kashiwatanaka537_info@anytimefitness.jp,柏市 (柏たなか店)
2487,53.38991,-3.02645,172-184 Grange Rd,,Birkenhead,North West,GB,CH41 6EA,UK-0480,01513 940488,birkenhead@anytimefitness.co.uk,Birkenhead
2488,42.77835,-83.01667,65929 Van Dyke Rd,,Washington,Michigan,US,48095,1849,(586) 336-7700,WashingtonMI@anytimefitness.com,Washington
2489,35.71983,139.97983,行田1-50-2 フォルテ船橋 2F,,船橋市,千葉県,JP,〒273-0044,JP-2562,047-407-1575,af_funabashigyoda797_info@anytimefitness.jp,船橋市 (船橋行田店)
2490,35.65158,139.54465,布田4-2-9　スペランサ B1,,調布市,東京都,JP,〒182-0024,JP-1017,042-490-0524,afchofu01_info@anytimefitness.jp,調布市 (調布店)
2491,44.07889,-103.250469,772 Mountain View Rd,,Rapid City,South Dakota,US,57702,4518,605-791-1775,RapidCitySD2@anytimefitness.com,Rapid City
2492,44.7730091,-106.9441303,2240 Coffeen Ave,,Sheridan,Wyoming,US,82801,4769,(307) 655-5746,SheridanWY@anytimefitness.com,Sheridan
2493,47.93491,13.48747,Attergaustrasse 57,,St Georgen i. A,Upper Austria,AT,4880,AT-0007,+43 7667 21 212,stgeorgen@anytimefitness.at,St Georgen i. A
