,id,title,latitude,longitude,address,address2,city,state,zip,country,phone,email,url,join_online_url,facebook_url,facebook_handle,instagram_url,instagram_handle
215,27,Chestnut,37.800406,-122.4443,2324 Chestnut St,,San Francisco,CA,94123,US,415.292.8470,chestnutmanager@crunch.com,chestnut,,http://www.Facebook.com/CrunchChestnut/,@CrunchChestnut,https://www.instagram.com/crunchchestnut/,@CrunchChestnut
216,145,Union Street,37.797857,-122.432632,1725 Union St,,San Francisco,CA,94123,US,415.430.3399,unionstreetmanager@crunch.com,union-street,,http://www.Facebook.com/CrunchUnionSt/,@CrunchUnionSt,https://www.instagram.com/crunchunionstreet/,@CrunchUnionStreet
217,107,Polk St,37.79827,-122.42213,2330 Polk St,,San Francisco,CA,94109,US,415.292.5444,polkstreetmanager@crunch.com,polk-st,,https://www.facebook.com/CrunchPolkSt/,@CrunchPolkSt,https://www.instagram.com/crunchpolkst/,@CrunchPolkSt
218,161,Yerba Buena,37.78318,-122.39908,350 Third St,,San Francisco,CA,94107,US,415.512.1010,yerbabuenamanager@crunch.com,yerba-buena,,http://www.Facebook.com/CrunchYerbaBuena/,@CrunchYerbaBuena,https://www.instagram.com/crunchyerbabuena/,@CrunchYerbaBuena
219,433,"Middletown, KY",38.24429,-85.52967,10480 Shelbyville Road,,Louisville,KY,40223,US,502.236.2600,info@crunchmiddletownky.com,middletown-ky,,https://www.facebook.com/CrunchMiddletownKY,CrunchMiddletownKY,https://www.instagram.com/CrunchMiddletownKY,CrunchMiddletownKY
220,135,Stockton,38.00341,-121.29312,1155 E March Ln,,Stockton,CA,95210,US,209.213.3333,manager@crunchstockton.com,stockton,,https://www.facebook.com/CrunchStockton,CrunchStockton,https://www.instagram.com/crunch_stockton,@crunch_stockton
221,454,Alameda,37.75762,-122.2509,2247 South Shore Center,Unit #310 & Unit #435,Alameda,CA,94501,US,510.800.4001,manager@crunchalameda.com,alameda,,https://www.facebook.com/crunchalameda,@CrunchAlameda,https://www.instagram.com/crunchalameda,@CrunchAlameda
222,33,Daly City,37.67224,-122.472244,60 Serramonte Center,,Daly City,CA,94015,US,650.684.1234,dalycitymanager@crunch.com,daly-city,,http://www.Facebook.com/CrunchDalyCity/,@CrunchDalyCity,https://www.instagram.com/crunchdalycity/,@CrunchDalyCity
223,517,Fern Creek,38.16627,-85.6043,5318 Bardstown rd.,,Louisville,KY,40291,US,502.251.3899,info@crunchferncreek.com,ferncreek,,https://www.facebook.com/CrunchFernCreek,CrunchFernCreek,https://instagram.com/CrunchFernCreek,CrunchFernCreek
224,456,Outer Loop,38.13969,-85.68182,4235 Outer Loop,,Louisville,KY,40219,US,502.205.1011,info@crunchouterloop.com,outerloop,,https://www.facebook.com/CrunchOuterLoop,CrunchOuterLoop,https://www.instagram.com/CrunchOuterLoop,CrunchOuterLoop
225,119,San Lorenzo,37.68617,-122.11962,177 Lewelling Blvd,,San Lorenzo,CA,94580,US,510.924.4200,manager@crunchsanlorenzo.com,san-lorenzo,,http://www.Facebook.com/CrunchSanLorenzo,CrunchSanLorenzo,https://www.instagram.com/crunchsanlorenzo/,@CrunchSanLorenzo
226,311,Dixie,38.15107,-85.83448,6801 Dixie Highway,,Louisville,KY,40258,US,502.890.1348,info@crunchdixie.com,dixie,,https://www.facebook.com/CrunchDixie,CrunchDixie,https://www.instagram.com/CrunchDixie,@crunchdixie
227,367,Boulder,40.01963,-105.25365,1850 30th Street,,Boulder,CO,80301,US,720.927.2400,info@crunchboulder.com,boulder,,,,,
228,121,San Mateo,37.5454,-122.29023,1150 Park Place,,San Mateo,CA,94403,US,650.212.4653,sanmateomanager@crunch.com,san-mateo,,http://www.Facebook.com/CrunchSanMateo/,@CrunchSanMateo,https://www.instagram.com/crunchsanmateo/,@CrunchSanMateo
229,637,Tracy,37.7408,-121.45216,1975 W 11th Street,,Tracy,CA,95376,US,209.929.0882,info@crunchtracy.com,tracy,,https://www.facebook.com/CrunchTracy,@CrunchTracy,https://www.instagram.com/CrunchTracy,@CrunchTracy
230,306,Creedmoor,35.871859,-78.679513,6300 Creedmoor Road,Suite 150,Raleigh,NC,27612,US,919.948.6541,manager@crunchcreedmoor.com,creedmoor,,http://www.Facebook.com/CrunchCreedmoor,CrunchCreedmoor,https://www.instagram.com/crunchcreedmoor/,@CrunchCreedmoor
231,614,Florissant,38.79011,-90.34403,8182 N Lindbergh Blvd,,Florissant,MO,63031,US,314.248.3866,manager@crunchflorissant.com,florissant,,https://www.facebook.com/crunchflorissant,@CrunchFlorissant,https://www.instagram.com/CrunchFlorissant,@CrunchFlorissant
232,632,St. Peters,38.78976,-90.62686,411 Mid Rivers Mall Dr,,Saint Peters,MO,63376,US,636.348.5400,manager@crunchstpeters.com,st-peters,,https://www.facebook.com/CrunchStPeters,@CrunchStPeters,https://www.instagram.com/CrunchStPeters,@CrunchStPeters
233,288,Village District,35.791224,-78.658242,1900 Cameron Street,,Raleigh,NC,27605,US,919.948.6445,manager@crunchvillagedistrict.com,villagedistrict,,http://www.Facebook.com/CrunchVillageDistrict,CrunchVillageDistrict,https://www.instagram.com/crunchvillagedistrict,@CrunchVillageDistrict
234,208,Sunnyvale,37.339295,-122.042637,1651 Hollenbeck Ave,,Sunnyvale,CA,94087,US,669.263.9343,manager@crunchsunnyvale.com,sunnyvale,,https://www.facebook.com/CrunchSunnyvale,CrunchSunnyvale,,
235,411,San Jose,37.37106,-121.84661,375A N. Capitol Ave,,San Jose,CA,95133,US,669.400.0411,manager@crunchsanjose.com,san-jose,,https://www.facebook.com/CrunchSanJose,CrunchSanJose,https://www.instagram.com/CrunchSanJose,CrunchSanJose
236,444,Columbia MO,38.95064,-92.33424,101 S Providence Rd,,Columbia,MO,65203,US,573.355.5899,info@crunchcolumbiamo.com,columbia-mo,,https://www.facebook.com/crunchcolumbiamo/,CrunchColumbiaMO,https://www.instagram.com/crunchcolumbiamo/,CrunchColumbiaMO
237,617,Winchester,37.30055,-121.95123,1333 South Winchester Blvd,,San Jose,CA,95128,US,408.478.2800,info@crunchwinchester.com,winchester,,https://www.facebook.com/crunchwinchester,@CrunchWinchester,https://www.instagram.com/crunchwinchester,@CrunchWinchester
238,697,Kansas City (KCMO),39.182607,-94.578445,4820 N Oak Trafficway,,Kansas City,MO,64118,US,913.800.2190,info@crunchKCMO.com,kc-mo,,https://www.facebook.com/CrunchKCMO,@CrunchKCMO,https://instagram.com/CrunchKCMO,@CrunchKCMO
239,627,Manchester,38.59411,-90.50663,151 Highlands Blvd Dr,,Manchester,MO,63011,US,636.254.1100,manager@crunchmanchestermo.com,manchester-mo,,https://www.facebook.com/crunchmanchester,@CrunchManchester,https://www.instagram.com/crunchmanchester,@crunchmanchester
240,524,Evansville,37.979938,-87.49543,306 N Green River Rd,,Evansville,IN,47715,US,812.626.4699,info@crunchevansville.com,evansville,,https://www.facebook.com/CrunchEvansville/,CrunchEvansville,https://www.instagram.com/crunchevansville/,CrunchEvansville
241,570,Shawnee,39.01012,-94.77914,11311 W Shawnee Mission Pkwy,,Shawnee,KS,66203,US,913.363.7900,info@crunchshawnee.com,shawnee,,https://www.facebook.com/CrunchShawnee/,CrunchShawnee,https://instagram.com/crunch_shawnee,@Crunch_Shawnee
242,348,Topeka,39.00017,-95.6876,2905 Southwest Topeka Blvd,,Topeka,KS,66611,US,785.289.9100,info@crunch-topeka.com,topeka,,https://www.facebook.com/CrunchTopeka/,CrunchTopeka,https://www.instagram.com/crunchtopeka/,@crunchtopeka
243,663,Merced,37.320132,-120.480239,665 Fairfield Drive,,Merced,CA,95348,US,209.887.5755,info@crunchmerced.com,merced,,https://www.facebook.com/CrunchMerced,@CrunchMerced,https://www.instagram.com/CrunchMerced,@CrunchMerced
244,300,Lawrence,38.9436,-95.25934,1900 W. 23rd Street,,Lawrence,KS,66046,US,785.371.4044,info@crunchlawrence.com,lawrence,,https://www.facebook.com/CrunchLawrence,CrunchLawrence,,
245,596,Olathe,38.88507,-94.77777,16630 W 135th Street,,Olathe,KS,66062,US,913.732.1099,info@cruncholathe.com,olathe,,https://www.facebook.com/crunchOlathe,@CrunchOlathe,https://instagram.com/cruncholathe,@CrunchOlathe
246,560,Jacksonville,34.786769,-77.427051,1650 Gum Branch Rd,,Jacksonville,NC,28540,US,910.781.8180,manager@crunchjacksonville.com,jacksonville,,https://www.facebook.com/CrunchJacksonville/,@CrunchJacksonville,https://www.instagram.com/crunchfitnessjacksonville,@CrunchJacksonville
247,204,North Colorado Springs,38.912185,-104.789647,5620 Academy Blvd North,,Colorado Springs,CO,80918,US,719.265.6565,manager@crunchnorthcoloradosprings.com,north-colorado-springs,,,,,
248,30,Colorado Springs,38.806343,-104.755259,1801 South Academy Blvd,,Colorado Springs,CO,80916,US,719.301.1760,manager@crunchcoloradosprings.com,colorado-springs,,https://www.facebook.com/CrunchColoradoSprings,CrunchColoradoSprings,,
249,702,North Fresno,36.84419,-119.790271,7370 North Blackstone Ave,,Fresno,CA,93650,US,559.628.0080,info@crunchnorthfresno.com,north-fresno,,https://www.facebook.com/CrunchNorthFresno,@CrunchNorthFresno,https://instagram.com/CrunchNorthFresno,@CrunchNorthFresno
250,327,Shaw,36.808405,-119.711216,284 W. Shaw Ave,,Clovis,CA,93612,US,559.322.0700,manager@crunchshaw.com,shaw,,https://www.facebook.com/CrunchShawCA,CrunchShawCA,https://www.instagram.com/CrunchShaw,@CrunchShaw
251,510,Charlotte University,35.2953,-80.74017,8514 University City Blvd,,Charlotte,NC,28213,US,704.440.9391,info@crunchcharlotteuniversity.com,charlotte-university,,https://facebook.com/crunchcharlotteuniversity,@CrunchCharlotteUniversity,https://www.instagram.com/crunch.charlotteuniversity/,@Crunch.CharlotteUniversity
252,559,Wilmington,34.235124,-77.881554,356 South College Road,,Wilmington,NC,28403,US,910.505.8321,manager@crunchwilmington.com,wilmington,,https://www.facebook.com/crunchwilmington,@CrunchWilmington,https://www.instagram.com/crunchfitnesswilmington,@CrunchWilmington
253,513,Matthews,35.12756,-80.70796,10404 E Independence Blvd,,Matthews,NC,28105,US,704.997.1401,info@crunchmatthews.com,matthews,,https://www.facebook.com/CrunchMatthews,@CrunchMatthews,https://www.instagram.com/crunch_matthews/,@Crunch_Matthews
254,575,Fountain City,36.02977,-83.93073,5003 N. Broadway St,,Knoxville,TN,37918,US,865.459.2001,info@crunchfountaincity.com,fountain-city,,https://www.facebook.com/CrunchFountainCity,CrunchFountainCity,https://www.instagram.com/Crunch.FountainCity,Crunch.FountainCity
255,537,Arboretum,35.09547,-80.786568,3413 Pineville-Matthews Road,,Charlotte,NC,28226,US,704.396.8320,info@cruncharboretum.com,arboretum,,https://www.facebook.com/cruncharboretum,@CrunchArboretum,https://instagram.com/Crunch.Arboretum,@Crunch.Arboretum
256,564,Steele Creek,35.117319,-80.961348,11108 South Tryon Street,,Charlotte,NC,28273,US,980.252.7170,info@crunchsteelecreek.com,steele-creek,,https://www.facebook.com/CrunchSteeleCreek,@CrunchSteeleCreek,https://www.instagram.com/Crunch.SteeleCreek,@Crunch.SteeleCreek
257,305,Ballantyne,35.064831,-80.845958,16045 Johnston Road,Suite A,Charlotte,NC,28277,US,704.385.7827,info@crunchballantyne.com,ballantyne,,http://www.Facebook.com/CrunchBallantyne,CrunchBallantyne,https://www.instagram.com/Crunchballantyne,@CrunchBallantyne
258,395,Clarksville,36.5734,-87.40816,1596 Fort Campbell Blvd,,Clarksville,TN,37042,US,931.444.6100,info@crunchclarksville.com,clarksville,,https://www.facebook.com/CrunchClarksville/,CrunchClarksville,https://www.instagram.com/crunchclarksville/,CrunchClarksville
259,388,Hendersonville,36.33201,-86.62559,1006 Andrews Run,,Hendersonville,TN,37075,US,615.265.9025,manager@crunchhendersonville.com,hendersonville,,https://www.facebook.com/CrunchHendersonville/,CrunchHendersonville,https://www.instagram.com/crunchhendersonville/,CrunchHendersonville
260,508,Spartanburg,34.96419,-81.89533,140 Fernwood Dr,,Spartanburg,SC,29307,US,864.256.4111,manager@crunchspartanburg.com,spartanburg,,https://facebook.com/crunchspartanburg,CrunchSpartanburg,https://www.instagram.com/crunchfitnessspartanburg/,crunchfitnessspartanburg
261,565,Bell Road,36.15009,-86.62553,3634 Bell Road,,Nashville,TN,37214,US,615.708.7685,info@crunchbellroad.com,bell-road,,https://www.facebook.com/CrunchBellRoad,@CrunchBellRoad,https://www.instagram.com/CrunchBellRoad,@CrunchBellRoad
262,523,Priest Lake,36.07178,-86.638008,2615 Murfreesboro Pike,,Nashville,TN,37217,US,615.686.2486,info@crunchpriestlake.com,priest-lake,,https://www.facebook.com/CrunchPriestLake/,CrunchPriestLake,https://www.instagram.com/crunchpriestlake/,@crunchpriestlake
263,557,Taylors,34.89069,-82.29492,5000 Old Spartanburg Rd,,Taylors,SC,29687,US,864.318.9330,Manager@crunchtaylors.com,taylors,,https://www.facebook.com/crunchgreenvillenorth,@CrunchGreenvilleNorth,https://www.instagram.com/crunchtaylor/,@crunchtaylor
264,572,Cherrydale,34.88935,-82.40204,3245 N Pleasantburg Dr,,Greenville,SC,29609,US,864.652.3245,manager@crunchcherrydale.com,cherrydale,,https://www.facebook.com/CrunchCherrydale/,CrunchCherrydale,https://www.instagram.com/crunchfitnesscherrydale/,CrunchFitnessCherrydale
265,624,Myrtle Beach,33.69979,-78.92471,2400 Coastal Grand Cir,,Myrtle Beach,SC,29577,US,854.854.9800,info@crunchmyrtlebeach.com,myrtlebeach,,https://facebook.com/crunchmyrtlebeach,@crunchmyrtlebeach,https://www.instagram.com/crunchmyrtlebeach,@crunchmyrtlebeach
266,432,Murfreesboro,35.86264,-86.40686,1266 NW Broad Street,,Murfreesboro,TN,37129,US,629.335.5100,info@crunchmurfreesboro.com,murfreesboro,,https://www.facebook.com/crunchmurfreesboro,@CrunchMufreesboro,https://www.instagram.com/crunchmurfreesboro,@CrunchMurfreesboro
267,519,Greenville,34.80085,-82.377602,1332 S Pleasantburg Dr,,Greenville,SC,29605,US,864.274.9398,manager@crunchgreenville.com,greenville,,https://facebook.com/crunchgreenville,CrunchGreenville,https://instagram.com/CrunchGreenville,@CrunchGreenville
268,636,Mauldin,34.775539,-82.313568,207 W Butler Rd,,Mauldin,SC,29662,US,864.326.4661,info@crunchmauldin.com,mauldin,,https://facebook.com/crunchmauldin,@crunchmauldin,https://www.instagram.com/crunchfitnessmauldin/,@crunchfitnessmauldin
269,521,Anderson SC,34.55469,-82.68291,3793 Clemson Blvd,,Anderson,SC,29621,US,864.274.9387,manager@crunchandersonsc.com,anderson-sc,,https://facebook.com/crunchandersonsc,CrunchAndersonSC,https://www.instagram.com/crunchfitness_andersonsc/,@crunchfitness_andersonsc
270,516,Hixson,35.12563,-85.23916,5230 HWY 153,SUITE 110,Hixson,TN,37343,US,423.904.5440,manager@CrunchHixson.com,hixson,,https://www.facebook.com/CrunchHixson/,CrunchHixson,https://instagram.com/CrunchHixson,@CrunchHixson
271,603,Hamilton Place,35.03339,-85.15932,2100 Hamilton Pl Blvd,Suite P-2,Chattanooga,TN,37421,US,423.260.5203,manager@crunchhamiltonplace.com,hamilton-place,,https://facebook.com/crunchhamiltonplace,@CrunchHamiltonPlace,https://www.instagram.com/crunchhamiltonplace/,@CrunchHamiltonPlace
272,289,Bakersfield,35.427763,-119.022674,2401 N Chester Ave,Suite A,Bakersfield,CA,93308,US,661.246.1611,manager@crunchbakersfield.com,bakersfield,,https://www.facebook.com/CrunchBakersfield,CrunchBakersfield,https://www.instagram.com/crunchbakersfield,@CrunchBakersfield
273,122,Santa Maria,34.952,-120.4341,286 Town Center East,,Santa Maria,CA,93454,US,805.621.7470,manager@crunchsantamaria.com,santa-maria,,http://www.Facebook.com/CrunchSantaMaria,CrunchSantaMaria,,
274,619,Gainesville GA,34.29562,-83.8397,250 John W Morrow Jr. pkwy,suite 100,Gainesville,GA,30501,US,470.768.7280,info@crunchgainesvillega.com,gainesville-ga,,https://facebook.com/crunchgainesvillega,@CrunchGainesvilleGA,https://www.instagram.com/crunchgainesville.ga/,@CrunchGainesville.GA
275,594,Park West,32.87678,-79.7805,3301 Stockdale Street,,Mt Pleasant,SC,29466,US,843.375.0770,manager@crunchparkwest.com,parkwest,,http://www.Facebook.com/CrunchParkWest,CrunchParkWest,https://www.instagram.com/crunchparkwest,@CrunchParkWest
276,91,North Charleston,32.946375,-80.037266,7800 Rivers Ave,Suite 1300,North Charleston,SC,29406,US,843.800.8350,manager@crunchnorthcharleston.com,north-charleston,,https://www.facebook.com/CrunchNorthCharleston,CrunchNorthCharleston,https://www.instagram.com/crunchnorthcharleston,@CrunchNorthCharleston
277,592,Trolley Road,32.96377,-80.16495,1645 Old Trolley Rd,,Summerville,SC,29485,US,843.510.7878,manager@crunchtrolleyroad.com,trolleyroad,,http://www.Facebook.com/CrunchTrolleyRoad,CrunchTrolleyRoad,https://www.instagram.com/crunchtrolleyroad,@CrunchTrolleyRoad
278,500,Fayetteville,36.128497,-94.149384,4201 N Shiloh Drive,,Fayetteville,AR,72703,US,479.309.0399,info@crunchfayetteville.com,fayetteville,,https://www.facebook.com/CrunchFayetteville/,CrunchFayetteville,https://www.instagram.com/CrunchFayetteville/,@CrunchFayetteville
279,264,Mount Pleasant,32.840784,-79.853808,672 Long Point Road,,Mount Pleasant,SC,29464,US,843.444.2260,manager@crunchmountpleasant.com,mount-pleasant,,http://www.Facebook.com/CrunchMountPleasant,CrunchMountPleasant,http://www.instagram.com/crunchmountpleasant,@CrunchMountPleasant
280,6,Athens,33.94433,-83.40924,196 Alps Rd,,Athens,GA,30606,US,706.850.9900,info@crunchathens.com,athens,,https://www.facebook.com/CrunchAthens,CrunchAthens,https://www.instagram.com/crunchathens/,@CrunchAthens
281,357,Buford,34.084887,-83.990115,3740 Buford Drive,,Buford,GA,30519,US,770.264.2109,info@crunchbuford.com,buford,,https://facebook.com/crunchbuford,CrunchBuford,,
282,593,West Ashley,32.81291,-79.99688,1401 Sam Rittenberg Blvd,,Charleston,SC,29407,US,843.571.5858,manager@crunchwestashley.com,westashley,,https://www.facebook.com/CrunchWestAshley1989/,CrunchWestAshley,https://www.instagram.com/crunchwestashley,@CrunchWestAshley
283,641,Augusta,33.49054,-82.07961,221 Robert C Daniel Jr Parkway,,Augusta,GA,30909,US,706.426.0199,info@crunchaugusta.com,augusta,,https://www.facebook.com/CrunchAugusta,@CrunchAugusta,https://instagram.com/Crunch.Augusta,@Crunch.Augusta
284,676,Duluth,34.023624,-84.11375,2220 Peachtree Industrial Blvd,,Duluth,GA,30097,US,770.202.3719,info@crunchduluth.com,duluth,,https://facebook.com/crunchduluth,@CrunchDuluth,https://www.instagram.com/Crunch.Duluth/,@Crunch.Duluth
285,69,Johns Creek,34.02915,-84.18906,6000 Medlock Bridge Pkwy,,Johns Creek,GA,30022,US,770.623.0304,manager@crunchjohnscreek.com,johns-creek,,http://www.Facebook.com/CrunchJohnsCreek,CrunchJohnsCreek,https://www.instagram.com/crunch.johnscreek/,@Crunch.JohnsCreek
286,674,Tulsa Midtown,36.133433,-95.919706,5103 East 21st Street,Suite A,Tulsa,OK,74114,US,539.314.0130,manager@crunchtulsamidtown.com,tulsa-midtown,,https://www.facbook.com/CrunchTulsaMidtown,@CrunchTulsaMidtown,https://www.instagram.com/CrunchTulsaMidtown,@CrunchTulsaMidtown
287,283,Roswell,34.034346,-84.343846,625 Holcomb Bridge Road,,Roswell,GA,30076,US,470.300.2400,info@crunchroswell.com,roswell,,https://facebook.com/crunchroswell,CrunchRoswell,,
288,386,Florence AL,34.82425,-87.65625,1832 Darby Drive,,Florence,AL,35630,US,256.284.2224,info@crunchflorenceal.com,florenceal,,https://www.facebook.com/crunchflorenceal,CrunchFlorenceAL,https://www.instagram.com/crunch_florenceal/,@crunch_florenceal
289,488,East Cobb,34.03851,-84.46288,3605 Sandy Plains Rd,Suite 300,Marietta,GA,30066,US,770.215.2280,info@cruncheastcobb.com,east-cobb,,https://facebook.com/cruncheastcobb,CrunchEastCobb,https://www.instagram.com/crunch.eastcobb/,@crunch.eastcobb
290,232,Snellville,33.904316,-84.004814,1175 Scenic Hwy South,,Lawrenceville,GA,30045,US,470.395.3029,info@crunchsnellville.com,snellville,,https://www.facebook.com/CrunchSnellville,CrunchSnellville,,
291,661,Austin Peay,35.21385,-89.915737,3260 Austin Peay Hwy,,Memphis,TN,38126,US,901.390.4800,info@crunchaustinpeay.com,austin-peay,,https://www.facebook.com/CrunchAustinPeay,@CrunchAustinPeay,https://instagram.com/Crunch.AustinPeay,@Crunch.AustinPeay
292,477,Acworth,34.03508,-84.68366,3335 Cobb Pkwy NW,,Acworth,GA,30101,US,770.376.4880,info@crunchacworth.com,acworth,,https://facebook.com/crunchacworth,CrunchAcworth,https://www.instagram.com/crunch.acworth/,@crunch.acworth
293,383,Kennesaw,33.99926,-84.58669,1200 Ernest W Barrett Parkway,Unit 220,Kennesaw,GA,30144,US,678.968.1260,info@crunchkennesaw.com,kennesaw,,https://www.facebook.com/CrunchKennesaw/,CrunchKennesaw,https://www.instagram.com/crunchkennesaw_/,crunchkennesaw_
294,504,Tulsa,36.03352,-95.8883,7827 E 91st St,,Tulsa,OK,74133,US,539.842.0966,manager@crunchtulsa.com,tulsa,,https://www.facebook.com/CrunchFitnessTulsa/,CrunchFitnessTulsa,https://www.instagram.com/crunchtulsa/,@crunchtulsa
295,527,Marietta,33.96979,-84.48895,2203 Roswell Road,,Marietta,GA,30062,US,770.264.1216,info@crunchmarietta.com,marietta,,https://www.facebook.com/crunchmarietta,@CrunchMarietta,https://www.instagram.com/crunch.marietta/,@Crunch.Marietta
296,512,Cordova,35.17018,-89.79512,1635 N. Germantown Pkwy,,Cordova,TN,38016,US,901.286.2899,info@crunchcordova.com,cordova,,https://www.facebook.com/CrunchCordova/,CrunchCordova,https://www.instagram.com/crunchcordova/,@crunchcordova
297,184,Perimeter,33.929157,-84.343062,4540 Olde Perimeter Way,,Atlanta,GA,30346,US,678.273.3610,manager@crunchperimeter.com,perimeter,,https://www.facebook.com/CrunchPerimeter/,CrunchPerimeter,,
298,541,Broken Arrow,36.01564,-95.79626,3701 S. Elm Place,,Broken Arrow,OK,74011,US,918.395.5070,manager@crunchbrokenarrow.com,brokenarrow,,https://www.facebook.com/CrunchBrokenArrow/,@CrunchBrokenArrow,https://www.instagram.com/CrunchBrokenArrow/,@CrunchBrokenArrow
299,678,Stone Mountain,33.838238,-84.071341,4051 Stone Mountain Highway,Unit D105,Lilburn,GA,30047,US,770.215.1560,info@crunchstonemountain.com,stone-mountain,,https://facebook.com/crunchstonemountain,@CrunchStoneMountain,https://www.instagram.com/CrunchStoneMountain/,@CrunchStoneMountain
300,207,Chamblee,33.898777,-84.30147,5508 Peachtree Blvd,Suite 19,Chamblee,GA,30341,US,470.359.4499,manager@crunchchamblee.com,chamblee,,https://www.facebook.com/CrunchChamblee,CrunchChamblee,,
301,449,Decatur,34.56323,-87.01189,1419 Glenn St SW,,Decatur,AL,35603,US,256.445.4625,info@crunchdecatur.com,decatur,,https://www.facebook.com/CrunchDecatur,@CrunchDecatur,https://www.instagram.com/crunchdecatur,@CrunchDecatur
302,528,Tucker,33.851971,-84.206291,4420 Hugh Howell Road,,Tucker,GA,30084,US,770.874.8020,info@crunchtucker.com,tucker,,https://facebook.com/CrunchTucker/,@CrunchTucker,https://www.instagram.com/Crunch.Tucker/,@Crunch.Tucker
303,435,West Cobb,33.953927,-84.653105,3805 Dallas Highway,,Marietta,GA,30064,US,770.746.4675,info@crunchwestcobb.com,west-cobb,,https://www.facebook.com/CrunchWestCobb,@CrunchWestCobb,https://www.instagram.com/crunch.stuart/,@Crunch.WestCobb
304,506,White Station,35.10828,-89.8901,827 S White Station Rd,,Memphis,TN,38117,US,901.300.7199,info@crunchwhitestation.com,white-station,,https://www.facebook.com/crunchwhitestation,CrunchWhiteStation,https://www.instagram.com/crunchwhitestation/,@crunchwhitestation
305,213,Lancaster,34.671635,-118.148425,1020 Commerce Center Drive,,Lancaster,CA,93534,US,661.522.9587,manager@crunchlancaster.com,lancaster,,https://www.facebook.com/CrunchLancaster,CrunchLancaster,,
306,442,Hiram,33.88925,-84.7533,4484 Jimmy Lee Smith Pkwy,,Hiram,GA,30141,US,470.672.7800,info@crunchhiram.com,hiram,,https://www.facebook.com/CrunchHiram/,CrunchHiram,https://www.instagram.com/crunch.hiram/,@crunch.hiram
307,287,Palmdale,34.579086,-118.088839,2210 E Palmdale Blvd,,Palmdale,CA,93550,US,661.266.3200,manager@crunchpalmdale.com,palmdale,,https://www.facebook.com/CrunchPalmdale/,CrunchPalmdale,https://instagram.com/crunch.palmdale,@Crunch.Palmdale
308,662,Southaven,34.991847,-90.012922,570 Main Street,,Southaven,MS,38671,US,662.210.6100,info@crunchsouthaven.com,southaven,,https://www.facebook.com/CrunchSouthaven,@CrunchSouthaven,https://www.instagram.com/CrunchSouthaven,@CrunchSouthaven
309,303,Santa Clarita,34.41592,-118.46016,18655 Soledad Canyon Rd,,Santa Clarita,CA,91351,US,661.675.4478,manager@crunchsantaclarita.com,santa-clarita,,https://www.Facebook.com/CrunchSantaClarita,@CrunchSantaClarita,https://www.instagram.com/CrunchSantaClarita,@CrunchSantaClarita
310,130,Simi Valley,34.28405,-118.76277,2655 Erringer Rd,,Simi Valley,CA,93065,US,805.522.5454,manager@crunchsimivalley.com,simi-valley,,https://www.facebook.com/CrunchSimiValley,CrunchSimiValley,,
311,93,Northridge,34.25532,-118.53612,10155 Reseda Blvd,,Northridge,CA,91324,US,818.435.7545,manager@crunchnorthridge.com,northridge,,http://www.Facebook.com/CrunchNorthridge,CrunchNorthridge,https://www.instagram.com/crunch_northridge,@crunch_northridge
312,26,Chatsworth,34.23498,-118.58927,20914 Nordhoff St,,Chatsworth,CA,91311,US,818.775.0300,manager@crunchchatsworth.com,chatsworth,,http://www.Facebook.com/CrunchChatsworth,CrunchChatsworth,https://www.instagram.com/crunch.chatsworth/,@crunch.chatsworth
313,700,Victorville,34.478049,-117.343016,12480 Amargosa Rd,,Victorville,CA,92392,US,442.242.0440,info@crunchvictorville.com,victorville,,https://www.facebook.com/CrunchVictorville,@CrunchVictorville,https://instagram.com/CrunchVictorville,@CrunchVictorville
314,650,West Hills,34.202133,-118.611447,22235 Sherman Way,,Canoga Park,CA,91303,US,818.884.5034,info@crunchwesthills.com,west-hills,,https://www.facebook.com/CrunchSelectWestHills,@CrunchSelectWestHills,https://www.instagram.com/CrunchWestHills,@CrunchWestHills
315,174,Van Nuys,34.1927744,-118.4491835,6723 Van Nuys Blvd,,Van Nuys,CA,91405,US,818.742.6044,manager@crunchvannuys.com,van-nuys,,https://www.facebook.com/CrunchVanNuys,CrunchVanNuys,https://www.instagram.com/crunch_sfv,@crunch_sfv
316,589,Edmond,35.66794,-97.51004,2121 W Danforth Rd,,Edmond,OK,73003,US,405.920.1940,manager@crunchedmond.com,edmond,,https://www.instagram.com/CrunchEdmond/,@CrunchEdmond,https://www.facebook.com/CrunchEdmond/,@CrunchEdmond
317,698,Hesperia,34.42138,-117.293159,16968 Main St,,Hesperia,CA,92345,US,442.229.4150,info@CrunchHesperia.com,hesperia,,https://www.facebook.com/CrunchHesperia,@CrunchHesperia,https://instagram.com/CrunchHesperia,@CrunchHesperia
318,19,Burbank,34.17344,-118.29879,761 N San Fernando Blvd,,Burbank,CA,91502,US,818.336.9300,burbankmanager@crunch.com,burbank,,http://www.Facebook.com/CrunchBurbank/,@CrunchBurbank,https://www.instagram.com/crunchburbank/,@CrunchBurbank
319,567,Oklahoma City Quail Springs,35.59716,-97.56585,12508 N May Ave,,Oklahoma City,OK,73120,US,405.497.8160,manager@crunchquailsprings.com,quail-springs,,https://www.facebook.com/CrunchOKCQuailSprings/,CrunchOKCQuailSprings,https://www.instagram.com/crunchokcquailsprings/,@crunchokcquailsprings
